date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2024-12-31,17.714262167765785,17.714262105839268,17.71426223202719,46308044959
2025-01-01,18.428547167842954,18.428547097163648,18.428547238965972,46308044959
2025-01-02,19.142832167920126,19.14283208861075,19.142832246992846,46308044959
2025-01-03,19.857117167997295,19.857117082278123,19.857117254270975,46308044959
2025-01-04,20.571402168074467,20.571402074988903,20.57140226267603,46308044959
2025-01-05,21.285687168151632,21.28568706717381,21.2856872713917,46308044959
2025-01-06,21.999972168228805,21.999972058195006,21.999972281177087,46308044959
2025-01-07,22.714257168305984,22.71425705298063,22.714257290364053,46308044959
2025-01-08,23.428542168383146,23.42854204524297,23.428542300861448,46308044959
2025-01-09,24.14282716846032,24.14282704058934,24.142827311730237,46308044959
2025-01-10,24.85711216853749,24.85711203577199,24.85711232175523,46308044959
2025-01-11,25.57139716861466,25.571397025546947,25.571397331675165,46308044959
2025-01-12,26.285682168691828,26.285682015274745,26.285682342169515,46308044959
2025-01-13,26.999967168768997,26.999967004606717,26.99996735273817,46308044959
2024-12-24,2.2106782424648124,1.621940271386879,2.8487726697209146,46310250952
2024-12-25,2.4867677651325204,1.911127933844292,3.0781421907591437,46310250952
2024-12-26,2.7628572878002275,2.185267193634166,3.3701951647648603,46310250952
2024-12-27,3.0389468104679356,2.4554029792016068,3.581996309773618,46310250952
2024-12-28,3.3150363331356436,2.721271412561174,3.936768127293658,46310250952
2024-12-29,3.5911258558033516,2.975464202643475,4.163246275592479,46310250952
2024-12-30,3.867215378471059,3.244146668743616,4.441635156899735,46310250952
2024-12-31,4.143304901138767,3.5496513765994653,4.7503286777441724,46310250952
2025-01-01,4.419394423806477,3.823590182934663,4.970627511416533,46310250952
2025-01-02,4.695483946474184,4.113937163259981,5.266221963059617,46310250952
2025-01-03,4.971573469141891,4.381791385806156,5.545672485465194,46310250952
2025-01-04,5.247662991809598,4.681481019834187,5.8833381817252395,46310250952
2025-01-05,5.523752514477307,4.9432976855605535,6.080425003590244,46310250952
2025-01-06,5.799842037145016,5.18190356283954,6.378764888383944,46310250952
2025-01-07,6.075931559812721,5.501039577228088,6.647622438133234,46310250952
2025-01-08,6.35202108248043,5.824116874328817,6.948460105515683,46310250952
2025-01-09,6.628110605148139,6.032643755288202,7.203735563339282,46310250952
2025-01-10,6.904200127815846,6.32836442167313,7.509192841519218,46310250952
2025-01-11,7.180289650483553,6.559398803907349,7.786348170930077,46310250952
2025-01-12,7.4563791731512605,6.847159569680173,8.02190249753496,46310250952
2025-01-13,7.7324686958189695,7.138927432246699,8.321292993618975,46310250952
2025-01-14,8.008558218486677,7.4267803722451315,8.579619105858654,46310250952
2025-01-15,8.284647741154386,7.666156934458304,8.903003196158373,46310250952
2025-01-16,8.560737263822093,8.012467956264306,9.116598253226513,46310250952
2025-01-17,8.836826786489802,8.242076823984961,9.419988931938327,46310250952
2025-01-18,9.112916309157509,8.540729919804935,9.680000282453365,46310250952
2025-01-19,9.389005831825216,8.790495670089792,9.997246019323823,46310250952
2025-01-20,9.665095354492925,9.050196672855096,10.26540658656942,46310250952
2024-12-31,3.4704235670414283,2.534299691945987,4.326329801922197,46310280482
2025-01-01,3.439880888497841,2.594853526197881,4.247939319425503,46310280482
2025-01-02,3.4093382099542535,2.5625781176068525,4.294042277096405,46310280482
2025-01-03,3.378795531410666,2.5394860827186436,4.222708207220773,46310280482
2025-01-04,3.3482528528670787,2.509226609117665,4.1636074590971175,46310280482
2025-01-05,3.317710174323491,2.4454040962824806,4.138576337801,46310280482
2025-01-06,3.2871674957799035,2.393571339104497,4.091868569039752,46310280482
2025-01-07,3.256624817236316,2.406047300899014,4.1461051737264,46310280482
2025-01-08,3.2260821386927288,2.348793969805832,4.0746439607169425,46310280482
2025-01-09,3.195539460149141,2.3610666891171057,4.059151806053378,46310280482
2025-01-10,3.1649967816055535,2.3776614538332295,3.990352603072821,46310280482
2025-01-11,3.134454103061966,2.384559455700637,4.013875506096312,46310280482
